CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,City
789531633,Existing Customer,53,F,Graduate,Single,Less than $40K,Blue,46,4117,777,0.189,Chicago
820593033,Existing Customer,43,F,Graduate,Single,$40K - $60K,Silver,39,18524,1736,0.094,Chicago
710078358,Existing Customer,36,M,Post-Graduate,Married,Less than $40K,Blue,26,2222,1291,0.581,Chicago
715025208,Existing Customer,56,F,College,Married,Less than $40K,Blue,46,3119,1778,0.57,Chicago
709596783,Existing Customer,46,M,College,Married,$40K - $60K,Blue,34,1611,0,0,Chicago
715960308,Attrited Customer,53,F,Graduate,Divorced,Less than $40K,Blue,44,4090,2517,0.615,Chicago
716653758,Existing Customer,55,M,Unknown,Single,$60K - $80K,Blue,36,1467,0,0,Chicago
787268733,Existing Customer,52,F,Graduate,Married,$40K - $60K,Blue,46,2442,1507,0.617,Chicago
789923058,Attrited Customer,53,F,High School,Married,$40K - $60K,Blue,44,1816,0,0,Chicago
771079833,Existing Customer,40,F,High School,Single,Less than $40K,Blue,27,1438.3,0,0,Chicago
710507733,Existing Customer,42,M,Graduate,Single,$60K - $80K,Blue,35,14958,1644,0.11,Chicago
779269158,Attrited Customer,43,F,Graduate,Married,Unknown,Blue,25,21961,0,0,Chicago
711627558,Existing Customer,40,F,Uneducated,Single,Less than $40K,Blue,30,1625,912,0.561,Chicago
710536983,Existing Customer,49,F,Post-Graduate,Married,Less than $40K,Blue,36,3007,2517,0.837,Chicago
712237458,Existing Customer,47,M,Unknown,Married,$120K +,Blue,28,11629,802,0.069,Chicago
778289883,Attrited Customer,42,F,Graduate,Unknown,Less than $40K,Blue,32,1507,0,0,Chicago
714154533,Existing Customer,45,F,High School,Single,Unknown,Blue,36,3111,1994,0.641,Chicago
803657133,Existing Customer,60,M,Graduate,Single,$40K - $60K,Blue,54,1848,1408,0.762,Chicago
769053033,Attrited Customer,44,F,Graduate,Single,$40K - $60K,Blue,38,4142,2517,0.608,Chicago
713613258,Existing Customer,46,M,High School,Single,$80K - $120K,Blue,36,1438.3,0,0,Chicago
768544833,Existing Customer,45,F,Uneducated,Single,Less than $40K,Blue,39,2202,1414,0.642,Chicago
720782658,Existing Customer,42,M,Graduate,Married,$60K - $80K,Blue,36,3591,1749,0.487,Chicago
768162108,Attrited Customer,49,M,College,Married,$120K +,Blue,43,4781,0,0,Chicago
710511858,Existing Customer,58,F,Unknown,Married,Less than $40K,Blue,36,3832,1439,0.376,Chicago
714516033,Existing Customer,53,M,High School,Married,$120K +,Blue,44,9025,1005,0.111,Chicago
788630958,Existing Customer,44,M,Uneducated,Single,$40K - $60K,Blue,28,11627,0,0,Chicago
717646008,Existing Customer,61,F,College,Married,Unknown,Blue,46,5686,0,0,Chicago
712290258,Existing Customer,49,F,Unknown,Married,Less than $40K,Blue,40,2636,1840,0.698,Chicago
716292033,Existing Customer,37,F,High School,Single,Less than $40K,Blue,36,1438.3,0,0,Chicago
780372408,Existing Customer,43,F,High School,Single,Less than $40K,Blue,33,4976,866,0.174,Chicago
720853158,Existing Customer,38,F,High School,Single,Unknown,Blue,24,13951,1607,0.115,Chicago
823507833,Existing Customer,44,M,High School,Single,$60K - $80K,Blue,40,14370,945,0.066,Chicago
711111633,Existing Customer,60,M,High School,Single,$40K - $60K,Silver,49,21681,0,0,Chicago
709904508,Existing Customer,59,F,Post-Graduate,Single,$40K - $60K,Blue,40,2634,1644,0.624,Chicago
712022883,Existing Customer,37,F,High School,Single,$40K - $60K,Blue,27,2204,919,0.417,Chicago
712173108,Existing Customer,48,F,Unknown,Unknown,$40K - $60K,Blue,36,2447,1991,0.814,Chicago
714156633,Existing Customer,60,F,Unknown,Single,Unknown,Blue,36,3068,0,0,Chicago
714581358,Attrited Customer,48,F,Graduate,Single,Less than $40K,Blue,43,1502,0,0,Chicago
713256033,Existing Customer,39,F,Uneducated,Single,Unknown,Blue,25,4181,1604,0.384,Chicago
825831933,Existing Customer,52,F,High School,Married,Less than $40K,Blue,48,3136,1103,0.352,Chicago
720274158,Existing Customer,42,F,High School,Married,Less than $40K,Blue,35,4478,1700,0.38,Chicago
772394883,Attrited Customer,60,F,Uneducated,Single,Unknown,Blue,50,7359,0,0,Chicago
794253108,Existing Customer,52,M,Graduate,Single,$40K - $60K,Blue,46,13090,0,0,Chicago
720899883,Existing Customer,44,F,High School,Married,$40K - $60K,Blue,35,6849,0,0,Chicago
714313608,Existing Customer,36,F,Uneducated,Married,Less than $40K,Blue,36,4228,1886,0.446,Chicago
716602683,Existing Customer,49,F,Graduate,Married,$40K - $60K,Blue,36,5678,2082,0.367,Chicago
715928808,Existing Customer,42,F,High School,Married,Less than $40K,Blue,31,3964,1218,0.307,Chicago
771899433,Attrited Customer,48,M,Graduate,Married,$80K - $120K,Blue,37,7970,2434,0.305,Chicago
714771708,Existing Customer,36,F,College,Unknown,Unknown,Blue,26,4692,0,0,Chicago
709711758,Attrited Customer,45,F,Uneducated,Divorced,Less than $40K,Blue,32,1942,0,0,Chicago
721137558,Attrited Customer,40,M,Graduate,Divorced,$40K - $60K,Blue,28,5821,894,0.154,Chicago
820268358,Existing Customer,48,F,Post-Graduate,Unknown,Less than $40K,Blue,43,2357,1462,0.62,Chicago
709273383,Existing Customer,54,F,Unknown,Married,Unknown,Blue,36,8294,696,0.084,Chicago
822959133,Existing Customer,32,F,Post-Graduate,Married,$40K - $60K,Blue,26,3174,2084,0.657,Chicago
720491958,Existing Customer,34,F,Uneducated,Single,Less than $40K,Blue,36,1438.3,0,0,Chicago
713607108,Existing Customer,46,F,College,Divorced,Less than $40K,Blue,31,1852,1428,0.771,Chicago
709729533,Attrited Customer,47,M,Uneducated,Single,$40K - $60K,Blue,39,1809,457,0.253,Chicago
717890583,Existing Customer,48,F,Graduate,Divorced,$40K - $60K,Blue,38,3503,1572,0.449,Chicago
718384233,Existing Customer,52,M,Doctorate,Single,$40K - $60K,Silver,39,17835,868,0.049,Chicago
713401758,Existing Customer,45,M,Uneducated,Married,$120K +,Blue,36,3383,1458,0.431,Chicago
773257233,Existing Customer,46,F,Unknown,Single,Less than $40K,Blue,39,7128,1457,0.204,Chicago
713556033,Existing Customer,36,F,Graduate,Married,Less than $40K,Blue,22,1438.3,790,0.549,Chicago
719265108,Existing Customer,42,F,High School,Married,Less than $40K,Blue,33,3815,1190,0.312,Chicago
778740708,Existing Customer,39,F,Graduate,Married,Less than $40K,Blue,27,1902,962,0.506,Chicago
710952933,Existing Customer,43,F,Uneducated,Divorced,Less than $40K,Blue,36,2077,1254,0.604,Chicago
720991833,Attrited Customer,48,F,Doctorate,Married,Less than $40K,Blue,36,2514,2090,0.831,Chicago
779954658,Existing Customer,56,M,High School,Single,$80K - $120K,Blue,40,34516,0,0,Chicago
714204108,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,38,2144,1492,0.696,Chicago
805546308,Existing Customer,65,F,High School,Single,Less than $40K,Blue,56,5951,2517,0.423,Chicago
716244933,Existing Customer,54,F,High School,Divorced,Unknown,Blue,36,4806,0,0,Chicago
712018233,Existing Customer,42,F,Graduate,Single,Unknown,Blue,34,16612,2517,0.152,Chicago
802878408,Existing Customer,53,F,Graduate,Married,$40K - $60K,Blue,47,2799,0,0,Chicago
719504433,Existing Customer,63,M,Unknown,Single,$40K - $60K,Silver,54,18064,1695,0.094,Chicago
794558658,Existing Customer,49,F,Graduate,Married,Less than $40K,Blue,34,2560,1430,0.559,Chicago
711634008,Existing Customer,42,F,Uneducated,Married,Less than $40K,Blue,36,5821,0,0,Chicago
708260208,Existing Customer,43,F,Uneducated,Single,Less than $40K,Blue,36,2057,1279,0.622,Chicago
713435058,Existing Customer,49,F,High School,Divorced,Less than $40K,Blue,42,1972,1489,0.755,Chicago
719656533,Existing Customer,44,M,High School,Married,$60K - $80K,Blue,36,2675,0,0,Chicago
719709558,Existing Customer,48,M,Graduate,Married,$40K - $60K,Blue,33,6223,2126,0.342,Chicago
710311233,Existing Customer,44,F,High School,Single,Unknown,Blue,37,7632,0,0,Chicago
719216508,Existing Customer,55,F,Unknown,Unknown,Less than $40K,Blue,36,3258,2517,0.773,Chicago
713105508,Existing Customer,46,M,High School,Single,$60K - $80K,Silver,29,34516,2040,0.059,Chicago
710719683,Existing Customer,49,F,High School,Divorced,$40K - $60K,Blue,43,3054,845,0.277,Chicago
817892208,Existing Customer,35,F,Doctorate,Single,Less than $40K,Blue,30,1438.3,0,0,Chicago
714102183,Attrited Customer,50,M,Uneducated,Single,$120K +,Blue,36,7970,2282,0.286,Chicago
715410783,Attrited Customer,55,F,Unknown,Single,Less than $40K,Blue,36,1836,572,0.312,Chicago
718202658,Existing Customer,47,M,Graduate,Unknown,$120K +,Blue,36,9397,795,0.085,Chicago
719445633,Existing Customer,60,F,Uneducated,Married,Less than $40K,Blue,36,1601,0,0,Chicago
709820658,Existing Customer,45,M,High School,Married,$80K - $120K,Blue,36,34516,1170,0.034,Chicago
718481283,Existing Customer,51,F,High School,Married,Less than $40K,Blue,43,1822,1114,0.611,Chicago
789300408,Existing Customer,41,M,High School,Married,Less than $40K,Blue,30,1614,700,0.434,Chicago
711970533,Existing Customer,54,F,Unknown,Married,Less than $40K,Blue,41,1491,1349,0.905,Chicago
815088483,Existing Customer,28,F,Graduate,Divorced,Less than $40K,Blue,23,2543,1156,0.455,Chicago
717139608,Existing Customer,50,F,College,Divorced,Less than $40K,Blue,36,3462,1817,0.525,Chicago
717626508,Existing Customer,44,F,Graduate,Married,Less than $40K,Blue,36,1699,0,0,Chicago
767668908,Attrited Customer,46,F,Graduate,Married,Unknown,Blue,40,13095,1836,0.14,Chicago
712484733,Existing Customer,47,M,Unknown,Single,$60K - $80K,Blue,32,8823,2517,0.285,Chicago
716216958,Existing Customer,48,M,Uneducated,Married,$60K - $80K,Blue,42,4429,883,0.199,Chicago
714246333,Attrited Customer,58,F,High School,Married,Unknown,Blue,48,5396,1803,0.334,Chicago
718693683,Existing Customer,65,F,High School,Single,$40K - $60K,Blue,53,2418,2205,0.912,Chicago
716298633,Existing Customer,56,F,Graduate,Single,Less than $40K,Blue,47,2086,1792,0.859,Chicago
755661933,Attrited Customer,48,F,Graduate,Single,$40K - $60K,Blue,41,1899,671,0.353,Chicago
712914783,Existing Customer,43,M,Graduate,Single,$40K - $60K,Blue,31,7564,0,0,Chicago
711240108,Existing Customer,41,M,Graduate,Married,$60K - $80K,Blue,31,13116,1225,0.093,Chicago
721396758,Existing Customer,35,F,Doctorate,Married,Less than $40K,Blue,36,1438.3,606,0.421,Chicago
715636533,Existing Customer,48,F,High School,Married,Less than $40K,Blue,36,3716,0,0,Chicago
711508608,Existing Customer,50,F,Unknown,Married,Less than $40K,Blue,36,3069,1482,0.483,Chicago
716669658,Attrited Customer,51,F,High School,Single,Less than $40K,Blue,33,2006,1608,0.802,Chicago
718212633,Existing Customer,45,F,High School,Married,$40K - $60K,Blue,36,2948,2232,0.757,Chicago
708357183,Existing Customer,47,F,Unknown,Single,Less than $40K,Blue,38,1438.3,0,0,Chicago
713629533,Existing Customer,35,F,Uneducated,Married,Less than $40K,Blue,36,1438.3,670,0.466,Chicago
771450708,Existing Customer,58,F,Graduate,Married,$40K - $60K,Blue,46,4669,1913,0.41,Chicago
711311883,Existing Customer,48,F,Graduate,Married,Less than $40K,Silver,35,13994,0,0,Chicago
802673508,Attrited Customer,57,M,Graduate,Single,$120K +,Blue,51,8760,0,0,Chicago
708113208,Existing Customer,53,F,High School,Married,Less than $40K,Blue,36,1688,0,0,Chicago
788786208,Existing Customer,46,F,College,Married,Unknown,Blue,27,9881,1794,0.182,Chicago
720043533,Existing Customer,39,M,Graduate,Single,$60K - $80K,Blue,26,4534,917,0.202,Chicago
801083133,Existing Customer,57,F,Uneducated,Single,Less than $40K,Blue,51,3545,1446,0.408,Chicago
716246733,Existing Customer,57,F,College,Single,Less than $40K,Blue,49,1857,1528,0.823,Chicago
807157833,Existing Customer,56,F,Uneducated,Single,Unknown,Blue,51,3334,1272,0.382,Chicago
721032633,Attrited Customer,55,F,Unknown,Single,$40K - $60K,Blue,32,2496,1999,0.801,Chicago
828285858,Existing Customer,41,F,College,Married,Less than $40K,Blue,37,1438.3,765,0.532,Chicago
718890933,Attrited Customer,45,F,Doctorate,Married,Less than $40K,Blue,27,1438.3,0,0,Chicago
711148308,Existing Customer,52,M,Graduate,Single,$60K - $80K,Blue,46,9357,1285,0.137,Chicago
712810233,Existing Customer,40,F,Graduate,Married,Less than $40K,Blue,36,2423,1674,0.691,Chicago
714098883,Existing Customer,45,F,Graduate,Single,$40K - $60K,Blue,36,1936,1613,0.833,Chicago
779327733,Existing Customer,43,M,Graduate,Divorced,$60K - $80K,Blue,25,1783,1014,0.569,Chicago
716364408,Existing Customer,59,F,Unknown,Married,Less than $40K,Blue,36,1438.3,0,0,Chicago
710461083,Existing Customer,56,F,Graduate,Single,Less than $40K,Blue,46,1438.3,0,0,Chicago
709306983,Existing Customer,44,F,Post-Graduate,Married,Less than $40K,Silver,36,10580,1023,0.097,Chicago
769035933,Existing Customer,54,F,Unknown,Single,Less than $40K,Blue,48,4597,1316,0.286,Chicago
813182658,Existing Customer,49,F,High School,Married,Less than $40K,Blue,44,1656,929,0.561,Chicago
781110408,Existing Customer,39,F,High School,Single,Less than $40K,Blue,23,3279,0,0,Chicago
818007783,Existing Customer,49,F,College,Married,$40K - $60K,Blue,44,2578,1590,0.617,Chicago
708862233,Existing Customer,44,F,Graduate,Married,$40K - $60K,Blue,30,4068,0,0,Chicago
714006333,Attrited Customer,42,F,Graduate,Married,Less than $40K,Blue,36,2128,528,0.248,Chicago
770596458,Attrited Customer,45,F,Doctorate,Married,Less than $40K,Blue,31,2704,2262,0.837,Chicago
789392883,Existing Customer,38,F,Post-Graduate,Unknown,Less than $40K,Blue,29,1878,1247,0.664,Chicago
803805483,Existing Customer,46,F,College,Married,Unknown,Blue,40,10600,0,0,Chicago
709534083,Attrited Customer,58,F,Uneducated,Divorced,Less than $40K,Blue,36,9909,0,0,Chicago
710579583,Existing Customer,57,F,Graduate,Married,Less than $40K,Blue,50,1665,983,0.59,Chicago
708949908,Attrited Customer,50,M,Graduate,Divorced,$120K +,Blue,42,1656,0,0,Chicago
711907083,Existing Customer,53,M,High School,Unknown,$80K - $120K,Blue,36,14111,1034,0.073,Chicago
718696458,Existing Customer,52,F,Graduate,Married,Less than $40K,Blue,42,2012,1230,0.611,Chicago
710611683,Existing Customer,43,F,Post-Graduate,Married,Less than $40K,Blue,31,2837,1807,0.637,Chicago
721511883,Existing Customer,40,F,Graduate,Single,Less than $40K,Blue,28,1709,0,0,Chicago
779116158,Existing Customer,49,F,Unknown,Married,Less than $40K,Blue,31,5714,868,0.152,Chicago
720193533,Existing Customer,41,M,Unknown,Married,$60K - $80K,Blue,32,5071,1043,0.206,Chicago
753094533,Existing Customer,51,M,Uneducated,Married,$80K - $120K,Blue,44,24028,0,0,Chicago
719545983,Existing Customer,31,F,Post-Graduate,Unknown,Unknown,Blue,13,13882,0,0,Chicago
716494383,Existing Customer,49,F,Graduate,Unknown,$40K - $60K,Blue,41,3585,931,0.26,Chicago
769892058,Existing Customer,40,M,Uneducated,Single,$80K - $120K,Blue,34,9124,2126,0.233,Chicago
709098108,Existing Customer,45,F,Graduate,Married,Unknown,Blue,35,2705,0,0,Chicago
715705683,Existing Customer,56,F,Graduate,Single,Less than $40K,Blue,36,1936,1101,0.569,Chicago
715724808,Existing Customer,49,M,High School,Married,$80K - $120K,Blue,41,8051,2138,0.266,Chicago
717123858,Existing Customer,36,F,Graduate,Married,$40K - $60K,Blue,36,3635,1617,0.445,Chicago
716236683,Existing Customer,46,F,High School,Married,Less than $40K,Blue,37,2532,1487,0.587,Chicago
771224358,Existing Customer,54,F,Unknown,Married,Less than $40K,Blue,41,2028,0,0,Chicago
779310033,Attrited Customer,42,F,Doctorate,Married,Less than $40K,Blue,24,4304,0,0,Chicago
710595783,Existing Customer,46,F,Graduate,Unknown,Unknown,Blue,39,6644,2082,0.313,Chicago
711409833,Existing Customer,45,F,Uneducated,Married,Less than $40K,Blue,33,1830,650,0.355,Chicago
721174008,Existing Customer,37,M,Uneducated,Married,$120K +,Blue,23,7607,2170,0.285,Chicago
714192933,Attrited Customer,55,F,Graduate,Single,Less than $40K,Blue,36,2060,0,0,Chicago
709632483,Existing Customer,49,F,High School,Single,Less than $40K,Blue,40,1438.3,906,0.63,Chicago
718431258,Existing Customer,41,M,High School,Single,$60K - $80K,Blue,28,3126,1503,0.481,Chicago
817029108,Existing Customer,47,F,Post-Graduate,Single,$40K - $60K,Blue,27,6885,1611,0.234,Chicago
796931508,Attrited Customer,42,M,High School,Unknown,$60K - $80K,Blue,36,1871,0,0,Chicago
769577358,Existing Customer,31,F,Graduate,Single,Less than $40K,Blue,17,2787,1761,0.632,Chicago
815589558,Existing Customer,50,M,Post-Graduate,Married,$80K - $120K,Blue,45,1867,1478,0.792,Chicago
714287583,Attrited Customer,41,F,Unknown,Married,Less than $40K,Blue,32,1438.3,0,0,Chicago
718975083,Attrited Customer,47,F,Graduate,Single,Less than $40K,Blue,40,2473,0,0,Chicago
715315008,Existing Customer,40,M,Post-Graduate,Single,$40K - $60K,Blue,30,4640,1555,0.335,Chicago
779252283,Existing Customer,47,F,High School,Married,Less than $40K,Blue,29,2712,2411,0.889,Chicago
714031083,Attrited Customer,46,F,Graduate,Unknown,Unknown,Blue,30,8869,0,0,Chicago
772442883,Attrited Customer,51,F,Graduate,Married,Unknown,Blue,41,3853,696,0.181,Chicago
714533058,Existing Customer,53,F,College,Married,Less than $40K,Blue,43,1438.3,721,0.501,Chicago
716570958,Attrited Customer,50,M,Post-Graduate,Divorced,$60K - $80K,Blue,36,14409,511,0.035,Chicago
710116833,Attrited Customer,59,F,High School,Single,$40K - $60K,Blue,36,1665,0,0,Chicago
718586133,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,31,2639,0,0,Chicago
773322558,Existing Customer,59,F,High School,Married,Less than $40K,Blue,48,2338,1566,0.67,Chicago
714554808,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,40,2774,1362,0.491,Chicago
717903108,Existing Customer,57,F,College,Single,Unknown,Blue,46,4283,488,0.114,Chicago
815908908,Attrited Customer,47,F,Uneducated,Single,Unknown,Blue,42,6263,2517,0.402,Chicago
771464808,Existing Customer,35,F,Graduate,Single,Less than $40K,Blue,23,2317,1301,0.562,Chicago
708234558,Existing Customer,55,F,College,Divorced,Less than $40K,Blue,43,2239,1340,0.598,Chicago
715737258,Existing Customer,41,F,College,Married,Less than $40K,Blue,32,2225,0,0,Chicago
710188308,Existing Customer,51,F,Graduate,Single,Less than $40K,Blue,41,1519,1148,0.756,Chicago
708670608,Existing Customer,48,F,Uneducated,Married,Unknown,Blue,36,5495,2200,0.4,Chicago
714839808,Existing Customer,51,F,Graduate,Married,Less than $40K,Blue,35,2141,1176,0.549,Chicago
811140933,Existing Customer,43,F,High School,Married,Less than $40K,Blue,29,2616,1786,0.683,Chicago
788937933,Existing Customer,39,F,Graduate,Divorced,Less than $40K,Blue,25,5494,1356,0.247,Chicago
721527858,Attrited Customer,52,F,High School,Married,Less than $40K,Blue,40,2003,1735,0.866,Chicago
718265658,Existing Customer,47,F,Uneducated,Single,Less than $40K,Blue,36,2092,1499,0.717,Chicago
714312708,Existing Customer,44,M,High School,Single,$60K - $80K,Blue,36,6606,2517,0.381,Chicago
715821183,Existing Customer,42,F,College,Married,Unknown,Blue,23,7102,0,0,Chicago
709487058,Existing Customer,51,F,Unknown,Married,Less than $40K,Silver,36,13812,1132,0.082,Chicago
712675158,Existing Customer,56,M,Graduate,Single,$60K - $80K,Blue,36,7075,1676,0.237,Chicago
826473858,Existing Customer,44,M,College,Single,$40K - $60K,Blue,40,4274,1680,0.393,Chicago
817382958,Existing Customer,47,F,High School,Single,Less than $40K,Blue,31,2317,0,0,Chicago
712927383,Attrited Customer,51,F,Uneducated,Single,Less than $40K,Blue,36,1438.3,642,0.446,Chicago
712894308,Existing Customer,47,M,High School,Married,$80K - $120K,Blue,37,2888,0,0,Chicago
